@RELATION Ice99999

@ATTRIBUTE countlinecode REAL
@ATTRIBUTE countclassbase REAL
@ATTRIBUTE countclasscoupled REAL
@ATTRIBUTE countclassderived REAL
@ATTRIBUTE countdeclmethodall REAL
@ATTRIBUTE countdeclmethod REAL
@ATTRIBUTE maxinheritancetree REAL
@ATTRIBUTE percentlackofcohesion REAL
@ATTRIBUTE countdeclinstancemethod REAL
@ATTRIBUTE countdeclinstancevariable REAL
@ATTRIBUTE defect {0.0,1.0}

@DATA
126.0,1.0,12.0,0.0,39.0,17.0,2.0,82.0,17.0,11.0,0.0
112.0,1.0,7.0,0.0,17.0,17.0,2.0,11.0,17.0,2.0,0.0
54.0,1.0,2.0,0.0,16.0,16.0,2.0,0.0,16.0,1.0,0.0
2555.0,2.0,53.0,0.0,276.0,163.0,2.0,98.0,160.0,12.0,1.0
11.0,1.0,4.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,0.0
81.0,2.0,9.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
101.0,2.0,9.0,0.0,41.0,3.0,2.0,66.0,3.0,1.0,1.0
214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,1.0
87.0,1.0,6.0,0.0,6.0,6.0,1.0,65.0,4.0,5.0,0.0
58.0,1.0,0.0,0.0,10.0,10.0,1.0,53.0,10.0,3.0,0.0
198.0,1.0,4.0,0.0,15.0,15.0,1.0,69.0,15.0,5.0,1.0
8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
571.0,1.0,49.0,2.0,66.0,28.0,2.0,89.0,25.0,16.0,1.0
10.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8.0,1.0,5.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
18.0,1.0,1.0,0.0,2.0,2.0,1.0,50.0,2.0,5.0,1.0
64.0,1.0,7.0,0.0,16.0,3.0,4.0,0.0,3.0,0.0,0.0
265.0,1.0,10.0,2.0,73.0,35.0,2.0,92.0,35.0,21.0,1.0
61.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
30.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
25.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
24.0,1.0,0.0,2.0,4.0,4.0,1.0,66.0,4.0,3.0,0.0
213.0,1.0,5.0,0.0,4.0,4.0,1.0,25.0,2.0,5.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
127.0,1.0,5.0,2.0,27.0,27.0,1.0,92.0,27.0,17.0,0.0
10.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
19.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0
431.0,1.0,12.0,0.0,18.0,5.0,4.0,0.0,5.0,0.0,0.0
124.0,1.0,4.0,0.0,5.0,5.0,1.0,40.0,5.0,3.0,0.0
24.0,1.0,0.0,0.0,3.0,3.0,1.0,33.0,3.0,4.0,0.0
29.0,2.0,2.0,0.0,4.0,4.0,1.0,25.0,4.0,1.0,0.0
11.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
17.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0
80.0,1.0,13.0,0.0,44.0,6.0,2.0,61.0,6.0,6.0,1.0
11.0,1.0,5.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,0.0
59.0,1.0,4.0,0.0,5.0,5.0,1.0,46.0,5.0,3.0,1.0
19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
149.0,1.0,2.0,0.0,7.0,7.0,2.0,0.0,7.0,0.0,0.0
27.0,2.0,2.0,0.0,12.0,12.0,1.0,0.0,12.0,0.0,1.0
45.0,1.0,0.0,0.0,8.0,8.0,1.0,50.0,8.0,3.0,0.0
637.0,1.0,2.0,0.0,34.0,34.0,2.0,97.0,34.0,2.0,0.0
10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152.0,1.0,12.0,0.0,2.0,2.0,1.0,50.0,2.0,6.0,0.0
43.0,2.0,6.0,0.0,6.0,6.0,1.0,33.0,6.0,2.0,0.0
12.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
457.0,1.0,0.0,0.0,24.0,24.0,1.0,64.0,24.0,5.0,0.0
40.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
57.0,1.0,4.0,0.0,4.0,4.0,1.0,50.0,3.0,2.0,1.0
23.0,1.0,3.0,0.0,5.0,2.0,2.0,0.0,2.0,2.0,1.0
126.0,2.0,19.0,0.0,11.0,11.0,1.0,63.0,11.0,7.0,1.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
5.0,1.0,0.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0
17.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
28.0,1.0,3.0,0.0,7.0,7.0,1.0,83.0,7.0,6.0,0.0
447.0,2.0,33.0,0.0,57.0,19.0,2.0,82.0,17.0,5.0,1.0
40.0,2.0,3.0,0.0,7.0,6.0,2.0,54.0,6.0,4.0,1.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
10.0,1.0,4.0,6.0,3.0,3.0,1.0,33.0,3.0,1.0,1.0
592.0,1.0,32.0,0.0,59.0,21.0,2.0,63.0,20.0,4.0,1.0
108.0,1.0,3.0,0.0,8.0,8.0,1.0,70.0,6.0,5.0,1.0
52.0,1.0,4.0,0.0,6.0,4.0,2.0,50.0,4.0,1.0,0.0
7.0,1.0,1.0,0.0,2.0,1.0,2.0,100.0,1.0,2.0,0.0
14.0,1.0,3.0,0.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0
39.0,2.0,3.0,0.0,4.0,4.0,1.0,25.0,4.0,2.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
68.0,1.0,3.0,0.0,5.0,3.0,2.0,6.0,3.0,5.0,0.0
13.0,1.0,3.0,0.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0
7.0,1.0,1.0,0.0,2.0,1.0,2.0,100.0,1.0,2.0,0.0
239.0,1.0,10.0,0.0,53.0,15.0,2.0,80.0,10.0,11.0,1.0
37.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,7.0,0.0
67.0,2.0,4.0,0.0,5.0,5.0,1.0,40.0,5.0,12.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
34.0,2.0,3.0,0.0,5.0,5.0,1.0,33.0,5.0,3.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
6.0,1.0,1.0,0.0,2.0,1.0,2.0,100.0,1.0,2.0,0.0
26.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0
19.0,1.0,4.0,0.0,5.0,2.0,2.0,33.0,2.0,3.0,1.0
66.0,2.0,5.0,0.0,4.0,4.0,1.0,30.0,4.0,10.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
17.0,1.0,6.0,0.0,5.0,2.0,2.0,25.0,2.0,2.0,1.0
9.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
40.0,1.0,1.0,0.0,10.0,5.0,4.0,30.0,5.0,2.0,1.0
14.0,1.0,1.0,0.0,2.0,2.0,1.0,16.0,2.0,3.0,0.0
107.0,1.0,14.0,0.0,47.0,6.0,2.0,77.0,5.0,5.0,1.0
16.0,1.0,6.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
14.0,1.0,5.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
26.0,1.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,2.0,1.0
14.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0
24.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0
42.0,2.0,4.0,0.0,4.0,4.0,1.0,50.0,4.0,8.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
30.0,2.0,4.0,0.0,4.0,4.0,1.0,25.0,4.0,3.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
185.0,1.0,17.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0
163.0,1.0,32.0,0.0,331.0,18.0,4.0,83.0,18.0,1.0,1.0
5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
974.0,1.0,68.0,1.0,313.0,136.0,3.0,96.0,133.0,22.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,1.0,8.0,0.0,34.0,17.0,2.0,58.0,16.0,3.0,0.0
749.0,1.0,27.0,0.0,101.0,50.0,3.0,90.0,50.0,17.0,1.0
39.0,1.0,2.0,0.0,2.0,2.0,1.0,50.0,1.0,10.0,0.0
636.0,1.0,33.0,0.0,83.0,55.0,2.0,91.0,49.0,22.0,1.0
16.0,1.0,3.0,0.0,40.0,2.0,2.0,0.0,2.0,0.0,1.0
59.0,1.0,11.0,0.0,73.0,6.0,3.0,0.0,5.0,0.0,1.0
686.0,1.0,34.0,0.0,156.0,51.0,3.0,92.0,51.0,5.0,1.0
61.0,1.0,9.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
202.0,1.0,8.0,0.0,2.0,2.0,1.0,50.0,1.0,1.0,0.0
15.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
22.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,0.0
27.0,1.0,1.0,0.0,2.0,2.0,1.0,8.0,2.0,6.0,0.0
23.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
22.0,1.0,0.0,0.0,3.0,3.0,1.0,33.0,3.0,4.0,0.0
15.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
12.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
369.0,1.0,25.0,0.0,135.0,14.0,4.0,85.0,14.0,3.0,1.0
41.0,1.0,5.0,0.0,59.0,5.0,3.0,0.0,5.0,0.0,1.0
316.0,1.0,26.0,0.0,125.0,19.0,4.0,92.0,19.0,9.0,1.0
26.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
8.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
29.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
21.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
12.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
46.0,2.0,9.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
9.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
173.0,2.0,10.0,0.0,53.0,15.0,2.0,82.0,13.0,12.0,1.0
238.0,1.0,31.0,0.0,81.0,15.0,3.0,88.0,13.0,3.0,1.0
1106.0,1.0,42.0,1.0,121.0,48.0,3.0,95.0,48.0,40.0,1.0
6.0,1.0,2.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0
6.0,1.0,2.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0
22.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0
343.0,1.0,10.0,0.0,15.0,15.0,1.0,77.0,15.0,5.0,0.0
15.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0
14.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
20.0,1.0,4.0,0.0,38.0,3.0,2.0,0.0,3.0,0.0,1.0
38.0,1.0,5.0,0.0,62.0,8.0,3.0,0.0,8.0,0.0,1.0
36.0,1.0,7.0,0.0,18.0,6.0,3.0,0.0,6.0,0.0,0.0
256.0,1.0,16.0,0.0,89.0,20.0,3.0,91.0,20.0,5.0,1.0
128.0,1.0,12.0,0.0,19.0,11.0,3.0,79.0,11.0,4.0,0.0
27.0,1.0,4.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
184.0,1.0,1.0,0.0,3.0,3.0,1.0,66.0,1.0,0.0,0.0
522.0,1.0,21.0,0.0,56.0,29.0,2.0,80.0,19.0,3.0,1.0
2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1298.0,1.0,20.0,0.0,56.0,56.0,1.0,94.0,1.0,33.0,1.0
5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
40.0,1.0,1.0,0.0,36.0,3.0,2.0,0.0,2.0,0.0,0.0
122.0,1.0,3.0,0.0,10.0,6.0,2.0,70.0,2.0,4.0,0.0
5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
787.0,1.0,14.0,0.0,44.0,31.0,4.0,0.0,31.0,0.0,0.0
25.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,1.0,11.0,1.0
67.0,1.0,3.0,0.0,2.0,2.0,1.0,50.0,1.0,8.0,1.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022.0,1.0,64.0,0.0,290.0,113.0,3.0,95.0,113.0,14.0,1.0
15.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
1202.0,2.0,23.0,0.0,41.0,28.0,4.0,42.0,28.0,4.0,0.0
70.0,2.0,8.0,0.0,15.0,8.0,3.0,70.0,8.0,6.0,0.0
112.0,1.0,8.0,0.0,33.0,16.0,2.0,62.0,15.0,2.0,0.0
609.0,1.0,29.0,0.0,93.0,42.0,3.0,88.0,42.0,12.0,1.0
482.0,1.0,33.0,0.0,71.0,43.0,2.0,90.0,42.0,21.0,1.0
16.0,1.0,3.0,0.0,40.0,2.0,2.0,0.0,2.0,0.0,1.0
85.0,1.0,12.0,0.0,77.0,10.0,3.0,80.0,9.0,2.0,1.0
1846.0,1.0,64.0,0.0,203.0,98.0,3.0,96.0,98.0,6.0,1.0
16.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,1.0,2.0,0.0,8.0,2.0,2.0,0.0,2.0,0.0,1.0
7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
892.0,2.0,19.0,0.0,85.0,47.0,2.0,87.0,33.0,14.0,1.0
265.0,1.0,30.0,0.0,80.0,14.0,3.0,92.0,13.0,1.0,1.0
47.0,1.0,3.0,0.0,4.0,4.0,1.0,18.0,4.0,4.0,1.0
1066.0,1.0,49.0,0.0,112.0,39.0,3.0,93.0,36.0,33.0,1.0
7.0,1.0,3.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,2.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0
6.0,1.0,2.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0
49.0,1.0,2.0,0.0,11.0,7.0,2.0,0.0,7.0,0.0,0.0
60.0,2.0,8.0,0.0,61.0,7.0,3.0,85.0,7.0,1.0,1.0
1015.0,1.0,25.0,1.0,106.0,37.0,3.0,93.0,37.0,14.0,1.0
33.0,1.0,5.0,0.0,39.0,4.0,2.0,0.0,4.0,0.0,1.0
36.0,1.0,7.0,0.0,18.0,6.0,3.0,0.0,6.0,0.0,0.0
226.0,1.0,17.0,0.0,21.0,13.0,3.0,78.0,13.0,6.0,0.0
35.0,1.0,4.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
20.0,1.0,2.0,0.0,12.0,3.0,2.0,0.0,3.0,1.0,0.0
58.0,1.0,0.0,0.0,6.0,6.0,1.0,45.0,6.0,7.0,0.0
52.0,1.0,0.0,0.0,12.0,12.0,1.0,66.0,12.0,5.0,0.0
95.0,2.0,0.0,0.0,7.0,7.0,1.0,76.0,2.0,11.0,1.0
629.0,1.0,15.0,0.0,54.0,27.0,2.0,92.0,15.0,11.0,1.0
138.0,1.0,9.0,0.0,13.0,13.0,1.0,64.0,13.0,6.0,0.0
2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
46.0,1.0,4.0,0.0,4.0,4.0,1.0,0.0,4.0,1.0,0.0
36.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
342.0,2.0,9.0,0.0,53.0,15.0,2.0,74.0,15.0,12.0,1.0
63.0,1.0,2.0,0.0,3.0,3.0,1.0,33.0,3.0,1.0,0.0
62.0,1.0,4.0,0.0,6.0,6.0,1.0,0.0,6.0,1.0,0.0
5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
79.0,2.0,9.0,0.0,7.0,7.0,1.0,85.0,6.0,3.0,0.0
10.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
10.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
16.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
112.0,1.0,1.0,0.0,11.0,11.0,1.0,81.0,11.0,2.0,0.0
190.0,1.0,2.0,0.0,25.0,10.0,4.0,65.0,9.0,2.0,0.0
20.0,1.0,2.0,1.0,22.0,5.0,2.0,25.0,5.0,1.0,0.0
260.0,2.0,5.0,0.0,227.0,114.0,2.0,0.0,114.0,0.0,1.0
111.0,1.0,10.0,1.0,46.0,18.0,2.0,90.0,18.0,13.0,0.0
747.0,1.0,19.0,0.0,298.0,35.0,4.0,82.0,34.0,5.0,1.0
51.0,1.0,6.0,1.0,15.0,5.0,2.0,0.0,5.0,0.0,0.0
223.0,1.0,16.0,0.0,46.0,24.0,3.0,0.0,24.0,0.0,0.0
220.0,1.0,15.0,0.0,67.0,21.0,3.0,79.0,21.0,7.0,0.0
66.0,1.0,11.0,0.0,20.0,5.0,3.0,0.0,5.0,0.0,0.0
302.0,1.0,30.0,1.0,263.0,86.0,3.0,95.0,85.0,2.0,1.0
12.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
75.0,1.0,4.0,0.0,8.0,8.0,1.0,55.0,6.0,5.0,0.0
9.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
54.0,1.0,0.0,0.0,4.0,4.0,1.0,62.0,4.0,2.0,0.0
421.0,3.0,6.0,0.0,35.0,35.0,1.0,86.0,35.0,9.0,0.0
880.0,3.0,18.0,0.0,246.0,133.0,2.0,97.0,133.0,17.0,1.0
497.0,1.0,8.0,0.0,61.0,23.0,2.0,65.0,23.0,3.0,1.0
18.0,0.0,0.0,2.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0
37.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
31.0,2.0,5.0,0.0,10.0,10.0,1.0,0.0,10.0,0.0,1.0
78.0,1.0,0.0,0.0,13.0,13.0,1.0,92.0,1.0,0.0,1.0
333.0,1.0,12.0,1.0,34.0,34.0,1.0,85.0,33.0,5.0,1.0
13.0,2.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
65.0,1.0,5.0,0.0,4.0,4.0,1.0,60.0,2.0,3.0,0.0
15.0,1.0,2.0,0.0,40.0,2.0,2.0,50.0,2.0,2.0,1.0
19.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,0.0
14.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
46.0,1.0,7.0,0.0,192.0,6.0,4.0,46.0,6.0,3.0,1.0
4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
48.0,1.0,1.0,0.0,5.0,5.0,1.0,33.0,5.0,3.0,0.0
5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
52.0,1.0,1.0,0.0,6.0,6.0,1.0,38.0,6.0,3.0,1.0
5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
101.0,1.0,6.0,0.0,19.0,6.0,4.0,0.0,6.0,0.0,1.0
69.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0
13.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0
16.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0
23.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
287.0,2.0,0.0,0.0,32.0,32.0,1.0,90.0,32.0,7.0,0.0
119.0,1.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0
138.0,1.0,5.0,0.0,44.0,3.0,2.0,66.0,2.0,4.0,1.0
27.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
25.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
20.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
30.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
8.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
54.0,1.0,0.0,0.0,5.0,5.0,1.0,19.0,5.0,3.0,0.0
78.0,1.0,2.0,0.0,6.0,6.0,1.0,70.0,6.0,4.0,0.0
8.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
14.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
56.0,1.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0
14.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
9.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
14.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
41.0,1.0,2.0,0.0,7.0,7.0,2.0,0.0,6.0,0.0,0.0
4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,2.0,1.0,126.0,5.0,5.0,1.0,0.0,5.0,0.0,1.0
497.0,1.0,9.0,26.0,41.0,41.0,1.0,68.0,41.0,3.0,1.0
42.0,1.0,2.0,0.0,7.0,7.0,1.0,57.0,7.0,3.0,1.0
44.0,1.0,3.0,0.0,6.0,6.0,1.0,50.0,6.0,4.0,1.0
273.0,1.0,11.0,0.0,63.0,25.0,2.0,82.0,25.0,15.0,1.0
7.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
1141.0,1.0,21.0,0.0,13.0,13.0,2.0,96.0,13.0,0.0,0.0
27.0,1.0,2.0,0.0,43.0,2.0,2.0,25.0,2.0,2.0,1.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
43.0,1.0,3.0,0.0,43.0,2.0,2.0,62.0,2.0,4.0,1.0
23.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
49.0,1.0,4.0,0.0,43.0,2.0,2.0,60.0,2.0,5.0,1.0
18.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
35.0,1.0,4.0,0.0,43.0,2.0,2.0,33.0,2.0,3.0,1.0
6.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
44.0,1.0,5.0,0.0,43.0,2.0,2.0,37.0,2.0,4.0,1.0
7.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
232.0,1.0,9.0,0.0,43.0,2.0,2.0,79.0,2.0,22.0,1.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
14.0,1.0,2.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
36.0,1.0,3.0,0.0,43.0,2.0,2.0,62.0,2.0,4.0,1.0
16.0,1.0,5.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
55.0,1.0,4.0,0.0,43.0,2.0,2.0,71.0,2.0,7.0,1.0
11.0,1.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
20.0,1.0,5.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
93.0,1.0,5.0,0.0,43.0,2.0,2.0,76.0,2.0,13.0,1.0
15.0,1.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
21.0,1.0,5.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
13.0,1.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
13.0,1.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
33.0,1.0,2.0,0.0,43.0,2.0,2.0,50.0,2.0,3.0,1.0
15.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
29.0,1.0,3.0,0.0,43.0,2.0,2.0,25.0,2.0,2.0,1.0
